"","EIN","NAME","ICO","STREET","CITY","STATE","ZIP","NTEE_CD","totcntrbgfts","totprgmrevnue","invstmntinc","txexmptbndsproceeds","royaltsinc","netrntlinc","netgnls","netincfndrsng","netincgaming","netincsales","miscrevtot11e","totrevenue","grntstogovt","grnsttoindiv","grntstofrgngovt","benifitsmembrs","compnsatncurrofcr","compnsatnandothr","othrsalwages","pensionplancontrb","othremplyeebenef","payrolltx","feesforsrvcmgmt","legalfees","accntingfees","feesforsrvclobby","profndraising","feesforsrvcinvstmgmt","feesforsrvcothr","advrtpromo","officexpns","infotech","royaltsexpns","occupancy","travel","travelofpublicoffcl","converconventmtng","interestamt","pymtoaffiliates","deprcatndepletn","insurance","othrexpnsa","othrexpnsb","othrexpnsc","othrexpnsd","othrexpnse","totfuncexpns","totassetsend","totliabend","retainedearnend","totnetassetend","totnetliabastend"
"1459",811298498,"PHARMACISTS COLLABORATIVE","","4018 ANNANDALE RD","ANNANDALE","VA","22003-2534","E03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",811406777,"KENDALL BAYNE FOUNDATION INC","","3457 WELLINGTON DR SE","ROANOKE","VA","24014-6417","E12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",811421486,"MULTIPLE SCLEROSIS ALLIANCE OF VIRGINIA","% SUZANNE C OCONNELL","437 AIRPORT RD","RINER","VA","24149-0000","G01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",811604006,"STRENGTH IN PEERS","","9560 S CONGRESS ST","NEW MARKET","VA","22844-0000","F21",1241084,0,0,0,0,0,0,0,0,0,621,1241705,0,13007,0,0,0,0,563006,9224,59736,41326,0,2000,28996,0,0,0,264577,5003,77514,0,0,79148,18244,0,8329,0,0,2289,9149,2561,0,0,0,0,1184109,276028,92572,0,183456,276028
"1463",811609354,"NCPA INNOVATION CENTER SERVICES","% KURT PROCTOR","100 DAINGERFIELD RD","ALEXANDRIA","VA","22314-2886","E60",124250,0,2416,0,0,0,2824,0,0,0,0,129490,0,0,0,0,0,0,0,0,0,0,0,0,3245,0,0,531,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801,334048,0,0,334048,334048
"1464",811627737,"POWHATAN LIONS CLUB FOUNDATION","","PO BOX 391","POWHATAN","VA","23139-0391","G41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",811657378,"RETIRED PROFESSIONAL FOOTBALL PLAYERS COMMON GOOD FUND INC","","1235 S CLARK ST","ARLINGTON","VA","22202-3296","G19",4500110,444349,166764,0,0,0,90451,0,0,0,0,5201674,31000,3582469,0,0,151500,40500,179573,7727,32118,26369,0,26275,0,0,0,53307,376775,12405,22349,0,0,83744,8000,0,0,0,0,358,0,83270,0,0,0,0,4717739,12132853,5186,12127667,12127667,12132853
"1466",811672026,"BETH SHOLOM BSVR INC","% DAVID R ABRAHAM","6401 AUBURN DR","VIRGINIA BCH","VA","23464-3601","E92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",811812747,"FAUQUIER SILHOUETTES","","PO BOX 1095","WARRENTON","VA","20188-1095","G12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",811823511,"KATE S CAUSE","% LINDSAY RHOADES","12809 BRIERY RIVER TER","HERNDON","VA","20170-2862","H12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",811867235,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",811870300,"LYME WARRIOR INC","% LAUREN LOVEJOY","228 GIVENS BRANCH TRL","NEWPORT","VA","24128-4292","G40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",811931423,"VHO INC","","12617 THUNDER CHASE DR","RESTON","VA","20191-5831","G81",971,643215,0,0,0,0,0,0,0,0,3961,648147,0,0,0,0,85699,0,101807,0,39679,14330,0,6256,0,0,0,0,24131,0,8104,2353,0,38451,182,0,0,0,0,2538,3583,158582,9858,6153,1015,0,503450,392457,42670,0,349787,392457
"1472",812029384,"TOPS CLUB INC","% FRANCES WHEELER","7403 PAXTON RD","FALLS CHURCH","VA","22043-1328","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",812072065,"TEAM MATHIAS","% CHRIS GIORDANO","21055 HOODED CROW DR","LEESBURG","VA","20175-7510","E12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",812076053,"VETERANS HEALTH & BENEFITS MANAGEMENT LLC","","17355 CHATHAM CT","JEFFERSONTON","VA","22724-2702","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",812076880,"MEDICAL DEVICE BATTERY TRANSPORT COUNCIL INC","% ROBERT RICHARD","10036 LAKE OCCOQUAN DR","MANASSAS","VA","20111-2646","E19",90000,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89094,3562,88,0,0,94204,58228,15000,43228,43228,58228
"1476",812108042,"POINT OF FREEDOM INC","% ELLEN BATEMAN","5128 3RD ST N","ARLINGTON","VA","22203-0000","F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",812147747,"SEAN S LAST OPPORTUNITY TO HELP","","3518 SOFFIT PL","WOODBRIDGE","VA","22192-5213","F40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",812222510,"JENKINS DONELSON FOUNDATION","% CAROLYN JENKINS","31 GROVES LN","STAFFORD","VA","22556-1855","E60",313902,0,8,0,0,0,1,0,0,0,0,313911,0,298666,0,0,0,0,0,0,0,0,0,0,2267,0,0,0,0,418,1186,0,0,0,0,0,0,0,0,1843,486,1158,737,3035,4546,0,328303,22729,0,0,22729,22729
"1479",812222510,"JENKINS DONELSON FOUNDATION","% CAROLYN JENKINS","31 GROVES LN","STAFFORD","VA","22556-1855","E60",164339,0,0,0,0,0,0,0,0,0,0,164339,0,155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,619,0,0,0,0,0,0,0,0,1690,527,1900,2295,2010,2948,0,181541,37249,0,0,37249,37249
"1480",812421973,"MEDICAL PHYSICS FOR WORLD BENEFIT USA","% GERALD WHITE","1631 PRINCE ST","ALEXANDRIA","VA","22314-2818","E02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",812493092,"PROTECT YOUR SISTER PROJECT","% GIOVANNI KOTORIY","12030 SUNRISE VALLEY DR STE 450","RESTON","VA","20191-3400","G80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",812552815,"ABZ DOVE FOUNDATION","% ODESSA OCHOA","PO BOX 2636","NEWPORT NEWS","VA","23609-0636","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",812580566,"ROANOKE VALLEY MEDICAL MISSIONS","","119 23RD ST SE","ROANOKE","VA","24014-2455","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",812658697,"CHRISTOPHER CHURCHILL FOUNDATION INC","% PRESIDENT","5003 TERRELL ST","ANNANDALE","VA","22003-5130","H30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",812851590,"FREE HEALTHCARE FOR ALL INCORPORATED","","714 N ARTHUR ASHE BLVD","RICHMOND","VA","23220-2665","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",812876665,"ADVOCATES FOR OPIOID RECOVERY INC","% CURA STRATEGIES","2011 CRYSTAL DR STE 1005","ARLINGTON","VA","22202-0000","F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",812914192,"DAVID J COBB FOUNDATION","","9532 LIBERIA AVE 114","MANASSAS","VA","20110-1719","F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",812931971,"FAMILIES EMBRACING AUTISM TOGETHER INC","% SHANNON FACCHINA","219 E ATLANTIC ST","SOUTH HILL","VA","23970-2003","G84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",812982792,"CHILDS FOUNDATION","% KIANA CHILDS","3315 HIGH ST","PORTSMOUTH","VA","23707-3319","E32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",813039278,"SHOOTING STARS - AFFILIATE OF THE NATIONAL DOWN SYNDROME SOCIETY","","19604 MT PONY RD","CULPEPER","VA","22701-7544","G25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",813274536,"PROPEL A CURE","% ANNABELLE HALL","259 GLENLEIGH RD","CHARLOTTESVLE","VA","22911-3518","H70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",813315903,"HEART","% BARBARA BUCHANAN","17519 WILD CHERRY LN","KING GEORGE","VA","22485-4720","F42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",813383598,"VIRGINIA RECOVERY FOUNDATION","% MICHAEL A ZOHAB","3510 MAYLAND CT","HENRICO","VA","23233-1421","F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",813571769,"EYES OF THE WOMEN","% CHRIS COLVIN","109 THOMAS DR","CHARLOTTESVLE","VA","22903-3740","E01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",813587863,"CENTER FOR HEALTHY DEVELOPMENT","% CECILIA BREINBAUER","18970 SULLYSTONE LN","ROUND HILL","VA","20141-2000","E12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",813625964,"BRUNSWICK HEALTH AMBASSADORS","% WENDY WRIGHT","PO BOX 372","LAWRENCEVILLE","VA","23868-0372","E01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",813633885,"MIND","","24313 SPARROW POND CT","ALDIE","VA","20105-5564","F80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",813640570,"DIAMOND HILL HEALTH AND WELLNESS COMMUNITY SERVICES","% BETTY KAIN","1415 GRACE ST","LYNCHBURG","VA","24504-0000","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",813680318,"ALLERGYSTRONG INC","","1128 BALLS HILL RD","MCLEAN","VA","22101-2653","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",813740131,"SANYS HEALTH ASSISTANCE PROGRAM","","5209 COTTINGHAM PL","ALEXANDRIA","VA","22304-3535","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",813757087,"BOLLING BROWN FOUNDATION INC","","116 BRANDON RD SUITE STE 105","RICHMOND","VA","23224-1212","F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",813963572,"ROLL WITH COLE NFP","% KELLY SYDNOR","9142 STEPHENS MANOR DR","MECHANICSVLLE","VA","23116-5165","E50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",813996647,"STELLAR HEALTH PARTNERSHIP","% SHP STELLAR HEALTH PARTNERSHIP","110 SCOTT FARM RD","FRONT ROYAL","VA","22630-3276","E02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",814043653,"STAY STRONG VIRGINIA","% BETH AYN STANSFIELD","8100 HEATHBLUFF CT","CHESTERFIELD","VA","23832-6351","F53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",814050296,"COMPASSION AIRLIFT LLC","","4141 N HENDERSON RD APT 310","ARLINGTON","VA","22203-2456","E62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",814123300,"HEALTHY FLOYD","","PO BOX 298","FLOYD","VA","24091-0298","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",814165003,"BREASTFEEDING RIGHTS EDUCATION ADVOCACY AND SUPPORT TEAM","% MELISSA GISH","1329 W MAIN ST PMB 236","SALEM","VA","24153-4707","E01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",814178794,"COALITION FOR THE ADVANCEMENT & APPLICATION OF PSYCHOLOGICAL SCIEN","","2587 STRATFORD GLEN WAY","CHARLOTTESVILLE","VA","22911-0000","F05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",814207375,"PINK AND PEARLS INC","% JUDY JONES","10537 GLENCOE RD","GLEN ALLEN","VA","23060-3022","G30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",814220526,"SUNSHINE SQUAD","","101 LAUNCHRIS DR","WINCHESTER","VA","22602-6678","G25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",814261733,"BABY BUNS FOR LIFE NETWORK","% CARE OF DANA GRIFFIN-GRAVES","PO BOX 2843","PETERSBURG","VA","23804-2843","G01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",814262283,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",814273178,"JUST B U INC","","1420 OAKWOOD AVE APT B","RICHMOND","VA","23223-7760","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",814287431,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",814339156,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",814446403,"REHAB JV LLC","","2000 WILKES RIDGE DR","RICHMOND","VA","23233-7632","E50",254860,58188945,0,0,0,0,0,0,0,0,0,58443805,0,0,0,0,917901,0,22720174,535983,2775166,1720559,0,106135,54045,0,0,0,11663947,461654,106282,3653924,0,6886309,6008,0,0,353679,0,1635896,259122,5183343,2062943,1336329,263325,0,62835411,20485656,19637805,0,847851,20485656
"1517",814497038,"STRONGWILL","","4217 RIVERCLIFF CRES E","SUFFOLK","VA","23435-1341","F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",814754139,"CHANGED LIFESTYLE MINISTRIES INC","","6361 CHESTNUT HILL RD","VIRGINIA BCH","VA","23464-4405","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
