"","EIN","NAME","ICO","STREET","CITY","STATE","ZIP","GROUP","SUBSECTION","AFFILIATION","CLASSIFICATION","RULING","DEDUCTIBILITY","FOUNDATION","ACTIVITY","ORGANIZATION","STATUS","TAX_PERIOD","ASSET_CD","INCOME_CD","FILING_REQ_CD","PF_FILING_REQ_CD","ACCT_PD","ASSET_AMT","INCOME_AMT","REVENUE_AMT","NTEE_CD","totcntrbgfts","totprgmrevnue","invstmntinc","txexmptbndsproceeds","royaltsinc","netrntlinc","netgnls","netincfndrsng","netincgaming","netincsales","miscrevtot11e","totrevenue","grntstogovt","grnsttoindiv","grntstofrgngovt","benifitsmembrs","compnsatncurrofcr","compnsatnandothr","othrsalwages","pensionplancontrb","othremplyeebenef","payrolltx","feesforsrvcmgmt","legalfees","accntingfees","feesforsrvclobby","profndraising","feesforsrvcinvstmgmt","feesforsrvcothr","advrtpromo","officexpns","infotech","royaltsexpns","occupancy","travel","travelofpublicoffcl","converconventmtng","interestamt","pymtoaffiliates","deprcatndepletn","insurance","othrexpnsa","othrexpnsb","othrexpnsc","othrexpnsd","othrexpnse","totfuncexpns","totassetsend","totliabend","retainedearnend","totnetassetend","totnetliabastend"
"1150",541652356,"HIGHLAND MEDICAL CENTER INC","","120 JACKSON RIVER RD","MONTEREY","VA","24465-2416",0,3,3,1000,199306,1,15,155000000,1,1,202306,7,7,1,0,6,9379883,5785810,5785810,"E99Z",1966651,2584664,2351,0,0,0,0,0,0,0,701,4554367,0,0,0,0,294249,167974,1694330,24506,184365,153587,0,20993,0,0,0,0,485876,7857,36595,0,0,49941,0,0,3977,0,0,254963,45430,576286,157585,20316,5669,0,4188478,7695747,2358642,0,5337105,7695747
"1151",541660762,"AXTON LIFE SAVING CREW INC","","P O BOX 458","AXTON","VA","24054-0000",0,3,3,1000,199405,1,15,158000000,1,1,202212,3,3,2,0,12,63491,26724,26724,"E620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152",541663921,"NORTHERN VIRGINIA MENTAL HEALTH FOUNDATION INC","% GLENDON D HASSAN","PO BOX 6812","FALLS CHURCH","VA","22040-6812",0,3,3,1000,199308,1,15,166000000,1,1,202212,3,3,2,0,12,70746,33855,33855,"F80Z",42809,0,0,0,0,0,0,0,0,0,0,42809,17850,17742,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,109,395,0,0,0,0,0,0,0,0,0,255,331,25,234,520,0,38432,74544,371,0,74173,74544
"1153",541666603,"WESTMINSTER-CANTERBURY ON CHESAPEAKE BAY FOUNDATION","","3100 SHORE DRIVE","VIRGINIA BEACH","VA","23451-1199",0,3,3,1000,199306,1,15,382000000,1,1,202209,8,6,1,0,9,15480575,2289441,2265269,"E11",1460599,0,383902,0,0,0,699102,0,0,0,0,2543603,0,948558,0,0,0,0,247879,0,35204,14073,0,7448,0,0,0,0,41367,0,26076,0,0,0,68,0,490,0,0,0,0,333660,18536,0,0,0,1676244,18519890,462772,0,18057118,18519890
"1154",541667389,"FORK MOUNTAIN VOLUNTEER RESCUE SQUAD","","2805 VIRGIL H GOODE HWY","ROCKY MOUNT","VA","24151-3551",0,3,3,1000,199808,1,15,158000000,1,1,202312,0,0,2,0,12,0,0,0,"E62Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",541669655,"YORK D A R E ASSOCIATION","% MARK A MEDFORD","PO BOX 99","YORKTOWN","VA","23690-0099",0,3,3,2000,199308,1,16,406000000,1,1,202306,0,0,2,0,6,0,0,0,"F210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",541670712,"VIRGINIA LIONS EYEGLASS RECYCLING INC","","501 ELM AVE SW","ROANOKE","VA","24016-3921",0,3,3,1000,199405,1,16,560000000,1,1,202206,4,3,2,0,6,131269,33784,33784,"E70Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",541673314,"CENTRAL VIRGINIA LIONS HEARING AID BANK","","10286 STAPLES MILL RD","GLEN ALLEN","VA","23060-3064",0,3,3,1000,201407,1,15,59000000,1,1,202306,0,0,2,0,6,0,0,0,"E50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",541676831,"BRUTON PARK HOME INCORPOARTED","","2520 58TH STREET","HAMPTON","VA","23661-0000",0,3,3,1000,199310,1,16,994399000,1,1,202306,4,3,2,0,6,239176,46601,45202,"F192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159",541677934,"FREDERICKSBURG AREA REGIONAL HEALTH COUNCIL INC","","2300 FALL HILL AVE STE 416","FREDERICKSBRG","VA","22401-3362",0,3,3,1000,199402,1,15,179000000,1,1,202212,6,6,1,0,12,2861826,4839026,4687694,"E60Z",4027071,139674,23704,0,0,0,61573,51376,0,0,0,4303398,0,0,0,0,85710,0,1328164,47682,149041,107934,0,0,17600,0,0,5075,34662,441,4510,0,0,105046,1296,0,0,0,0,12771,12771,2237018,63744,50209,40936,0,4364259,3229753,427885,0,2801868,3229753
"1160",541679279,"THE NORTHERN NECK MIDDLESEX FREE HEALTH CLINIC INC","","PO BOX 1694","KILMARNOCK","VA","22482-1694",0,3,3,1000,199312,1,15,154000000,1,1,202206,6,6,1,0,6,4653785,4223895,2977563,"E32Z",2380352,108711,59660,0,0,0,181973,0,0,0,3207,2733903,0,1781504,0,0,122027,0,746499,8326,51290,75040,0,12,26130,0,0,29309,255725,6085,54224,0,0,109915,19583,0,0,0,0,18315,31432,97290,26999,8409,5146,0,3475667,5483694,323857,0,5159837,5483694
"1161",541680163,"RIVERSIDE HEALTHCARE ASSOCIATION INC","% F MICHAEL MARTIN","608 DENBIGH BLVD STE 800","NEWPORT NEWS","VA","23608-4487",5701,3,9,1000,201004,1,16,0,1,1,NA,0,0,1,0,12,NA,NA,NA,"E21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",541681671,"ARLINGTON RETIREMENT HOUSING CORPORATION INC","","4435 N PERSHING DRIVE","ARLINGTON","VA","22203-0000",0,3,3,1000,199404,1,15,152000000,1,1,202306,6,5,1,0,6,3082142,537270,433540,"E91Z",433156,0,99997,0,0,0,70559,0,0,0,0,603712,110000,0,0,0,0,0,288262,0,0,42062,0,0,21819,0,0,0,0,5201,29834,1577,0,15661,0,0,0,0,0,0,0,68902,0,0,0,0,583318,3069564,426282,0,2643282,3069564
"1163",541683029,"SHENANDOAH COUNTY PREGNANCY CENTER INC","","28 CEDAR WOOD LN","EDINBURG","VA","22824-9320",0,3,1,1200,199402,1,15,560000000,1,1,202307,5,4,1,0,7,863953,352637,331529,"E400",219382,0,493,0,0,0,0,139685,0,0,0,359560,0,0,0,0,66789,38895,0,0,6694,7603,0,0,458,0,0,0,0,4242,3315,0,0,17783,1133,0,3980,0,0,0,5505,1451,3255,1643,6446,0,175071,672151,5237,666914,666914,672151
"1164",541683029,"SHENANDOAH COUNTY PREGNANCY CENTER INC","","28 CEDAR WOOD LN","EDINBURG","VA","22824-9320",0,3,1,1200,199402,1,15,560000000,1,1,202307,5,4,1,0,7,863953,352637,331529,"E400",156541,0,526,0,0,0,0,180775,0,0,0,337842,0,0,0,0,96043,36519,0,0,1686,9652,0,0,1709,0,0,0,0,10172,5012,0,0,18966,2285,0,5494,0,0,0,7605,1434,2570,2803,5959,0,214813,803840,5237,798603,798603,803840
"1165",541689809,"LIONS MOBILE SIGHT AND HEARING UNIT OF DISTRICT 24-D INC","% DONNELL P DAVIS","4241 MANCHESTER RD","PORTSMOUTH","VA","23703-4816",0,3,3,1000,199606,1,15,560000000,1,1,202306,0,0,2,0,6,0,0,0,"E35B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",541693046,"EQUI-KIDS THERAPEUTIC RIDING PROGRAM","% JILL HAAG","2626 HERITAGE PARK DR","VIRGINIA BCH","VA","23456-6795",0,3,3,1000,199402,1,15,322000000,1,1,202209,6,5,1,0,9,3906517,922920,747227,"E50Z",531928,29245,73148,0,0,0,0,102674,0,0,294658,1031653,0,0,0,0,99636,0,397390,6363,19023,37349,0,0,3850,0,9564,0,0,22396,19865,0,0,0,74,0,0,3792,0,87663,44604,63976,13029,38005,1024,0,904591,4154008,205784,0,3948224,4154008
"1167",541693739,"CHESAPEAKE GENERAL HOSPITAL HEALTHCARE FOUNDATION","% STEPHEN MCDONNELL","736 BATTLEFIELD BLVD N","CHESAPEAKE","VA","23320-4941",0,3,3,1000,199408,1,15,602000000,1,1,202206,7,6,1,0,6,9081431,2563747,1854923,"E110",2426844,0,127757,0,0,0,306081,-14692,0,0,0,2845990,81717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27575,3018,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112424,9086618,4147,0,9082471,9086618
"1168",541695394,"SOUTHWEST VIRGINIA AREA HEALTH EDUCATION CENTER","","2265 KRAFT DR","BLACKSBURG","VA","24060-6360",0,3,3,1000,199403,1,15,165000000,1,1,202206,0,0,2,0,6,0,0,0,"E80Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",541699898,"HOOFBEATS THERAPEUTIC RIDING CENTER INC","","PO BOX 979","LEXINGTON","VA","24450-0979",0,3,3,1000,199403,1,15,31000000,1,1,202212,4,4,1,0,12,111169,118021,116317,"E50Z",96404,18040,18,0,0,0,0,-825,0,0,0,113637,0,0,0,0,0,0,47904,0,0,3665,0,0,1180,0,0,0,4256,0,832,606,0,9541,0,0,0,0,0,1826,3601,12314,7437,4840,4415,0,114061,113969,1672,0,112297,113969
"1170",541702464,"YORK FAMILY THERAPY MISSION","% DRAA S THOMPSON","7621-C GEORGE WASHINGTON MEM HWY","YORKTOWN","VA","23692-4898",0,3,3,1000,199604,1,16,166000000,5,1,202112,1,3,1,0,12,4810,76283,76283,"F99Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",541702561,"HEMOPHILIA ASSOCIATION OF THE CAPITAL AREA","","6412 BRANDON AVENUE SUITE 412","SPRINGFIELD","VA","22150-2513",0,3,3,1200,199501,1,15,179000000,1,1,202206,5,4,1,0,6,975987,383492,334944,"G21M",265810,15250,8087,0,0,0,101,48789,0,0,0,338037,4750,6000,0,10568,74036,0,9616,0,0,6351,0,0,7597,0,0,1145,10209,553,5197,5220,0,16473,875,0,0,0,0,851,2907,4549,2786,855,273,0,170811,923368,95803,0,827565,923368
"1172",541707802,"BROTHERS KEEPERS MINISTRIES INC","% RAY N SMITH SR","1723 PORTER STREET","RICHMOND","VA","23224-0000",0,3,3,1000,199501,1,15,994573000,1,1,202212,0,0,2,0,12,0,0,0,"F22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173",541713650,"GOODE VOLUNTEER RESCUE SQUAD INC","% SHARON CREE","PO BOX 178","GOODE","VA","24556-0000",0,3,3,1000,199604,1,15,158000000,1,1,202212,4,1,2,0,12,371862,1475,1475,"E620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",541716533,"MEDICAL SUPPLY RESCUE AND RECYCLE","","329 PHILLIP AVE","VIRGINIA BEACH","VA","23454-4461",0,3,3,1200,199610,1,15,994179000,1,1,202212,0,0,2,0,12,0,0,0,"H99Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175",541717700,"MIDDLEBURG CLASSIC HORSE SHOW INC","% SHELBY BONNIE","PO BOX 601","UPPERVILLE","VA","20185-0601",0,3,3,1200,199412,1,16,301000000,1,1,202212,3,5,1,0,12,61273,828288,291698,"E128",34600,0,49,0,0,0,0,201418,0,0,0,236067,0,0,0,0,0,0,0,0,0,0,0,0,27285,0,0,0,179074,0,0,0,0,0,36357,0,0,0,0,0,0,0,0,0,0,0,242716,16002,0,16002,16002,16002
"1176",541721435,"OPERATION HEARTBEAT INC","% ROBERT GILBERT","6101 FOX RUN","FAIRFAX","VA","22030-5949",0,3,3,1000,199512,1,15,994179910,1,1,202212,0,0,2,0,12,0,0,0,"E99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",541725912,"SOCIETY FOR DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS","% LAURA DEGNON","6728 OLD MCLEAN VILLAGE DRIVE","MCLEAN","VA","22101-0000",0,3,3,1000,199508,1,16,995205000,1,1,202212,6,5,1,0,12,1360472,856537,812283,"H99",248343,419832,19273,0,109803,0,35335,0,0,0,86933,919519,0,28445,8000,0,0,0,0,0,0,0,265000,135,7950,0,0,3096,0,0,9041,48379,0,18000,0,0,105750,0,0,0,2475,142347,28782,16463,3000,0,688683,1529471,49709,0,1479762,1529471
"1178",541726661,"TOPS CLUB INC","% TIFFANY HOLLAND","60 EAST ST","ROCKY MOUNT","VA","24151-1753",5501,3,9,1200,200809,1,16,0,5,1,202303,0,0,2,0,3,0,0,0,"E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",541735279,"HEALTHY CHESAPEAKE INC","% NANCY M WELCH MD","667 KINGSBOROUGH SQ STE 102","CHESAPEAKE","VA","23320-4999",0,3,3,1000,199507,1,15,994179000,1,1,202306,5,5,1,0,6,509030,913477,913477,"E99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",541739621,"CRATER COMMUNITY HOSPICE INC","","3916 S CRATER RD","PETERSBURG","VA","23805-9202",0,3,3,1000,199503,1,16,995179000,1,1,202210,7,7,1,0,10,5291337,7257300,5991669,"E99",242312,3162826,25983,0,0,0,-18230,22659,0,0,411593,3847143,0,0,0,0,148781,0,1775940,48784,258048,137731,0,0,66929,0,0,0,217006,99806,82110,68528,0,37793,12505,0,0,0,0,55308,15148,267169,231578,14502,10411,0,3548824,5454703,672289,0,4782414,5454703
"1181",541740128,"BON SECOURS-STUART CIRCLE HOSPITAL INC","","8580 MAGELLAN PKWY","RICHMOND","VA","23227-1149",0,3,3,1000,199504,1,12,150000000,1,1,202308,0,0,2,0,8,0,0,0,"E20I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",541752291,"VIRGINIA RURAL HEALTH ASSOCIATION","% BETH OCONNOR","2265 KRAFT DR","BLACKSBURG","VA","24060-6360",0,3,3,1200,199606,1,16,995531000,1,1,202209,4,5,1,0,9,382073,646063,646063,"E39Z",340217,362986,720,0,0,0,0,0,0,0,41500,745423,0,0,0,0,0,0,0,0,0,0,316383,0,8465,0,0,0,0,3550,0,0,0,5000,2777,0,13974,0,0,0,0,146163,10280,54818,3226,0,577512,490145,4941,0,485204,490145
"1183",541753065,"COMMUNITIES OF PEACE FOUNDATION","% GERRY EITNER","PO BOX 3507","WARRENTON","VA","20188-8107",0,3,3,1000,199603,1,15,995123000,1,1,202212,0,0,2,0,12,0,0,0,"G90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",541755625,"RAPPAHANNOCK AREA HEALTH EDUCATION CENTER","","637 FLAT IRON RD BOX 6","FONESWOOD","VA","22572-2549",0,3,3,1000,199507,1,15,994165000,1,1,202106,3,0,2,0,6,50802,0,0,"E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",541756383,"PATIENTS OUT OF TIME","","1472 FISH POND ROAD","HOWARDSVILLE","VA","24562-0000",0,3,3,3000,200108,1,15,531000000,1,1,202212,1,3,1,0,12,6838,87817,87817,"E01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",541756450,"INTERNATIONAL COUNCIL-INFERTILITY INFORMATION DISSEMINATION INC","% NANCY HEMENWAY","5765 F BURKE CENTRE PKWY BOX 330","BURKE","VA","22015-0000",0,3,3,2000,199506,1,15,994123124,1,1,202212,3,2,2,0,12,79748,21205,21205,"E40",36334,0,0,0,0,0,0,0,0,0,240,36574,0,0,0,0,0,0,0,0,0,0,0,0,3040,0,0,0,0,0,1127,367,0,0,0,0,0,174,0,1507,3504,5813,3673,3581,1497,0,27504,82979,36538,0,46441,82979
"1187",541760125,"MARATHON CHARITY COOPERATION","","11802 FOREST HEIGHTS CT","HERNDON","VA","20170-2408",0,3,3,1000,199605,1,15,120000000,1,1,202312,0,0,2,0,12,0,0,0,"E70B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",541760843,"EDGEHILL RECOVERY RETREAT CENTER","","315 E CORK ST","WINCHESTER","VA","22601-5228",0,3,3,1200,199508,1,15,994573000,1,1,202206,3,6,1,0,6,65094,1018067,1018067,"F22",5520,1085983,0,0,0,0,0,0,0,0,0,1091503,0,0,0,0,178930,0,439866,0,8218,47692,0,0,2675,0,0,0,0,0,6246,0,0,241985,0,0,0,0,0,0,71518,0,0,0,0,0,997130,44599,0,44599,44599,44599
"1189",541760974,"VIRGINIA PREMIER HEALTH PLAN INC","% TIM CARPENTER","1300 SENTARA PARK","VIRGINIA BEACH","VA","23464-0000",0,3,3,1000,201308,1,16,0,1,1,202212,9,9,1,0,6,642649249,3427990122,2781171218,"E80",0,2386027496,3848456,0,0,0,7249763,0,0,0,0,2397125715,0,0,0,0,903755,0,0,0,0,0,0,0,0,0,0,0,203322531,0,0,0,0,0,0,0,0,341059,0,5486328,0,2103005359,32489,0,0,0,2313091521,777728605,432470478,0,345258127,777728605
"1190",541761055,"ORKNEY SPRINGS FIRE AND RESCUE INC","","PO BOX 374","BASYE","VA","22810-0000",0,3,3,1000,199801,1,15,994158000,1,1,202212,6,4,1,0,12,1031022,222810,215055,"E620",195802,15557,192,0,0,230,0,12281,0,0,0,224062,0,90,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,16001,0,0,23365,0,0,1144,15218,0,24069,0,22359,38746,0,0,0,141492,953244,376980,0,576264,953244
"1191",541767949,"BEHAVIORAL HEALTHCARE PARTNERSHIP OF VIRGINIA INC","% JOE SARGEANT","10128 W BROAD ST STE B","GLEN ALLEN","VA","23060-6761",0,3,3,1000,199509,1,16,995166000,1,1,202306,0,0,2,0,6,0,0,0,"F32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",541774150,"STUARTS DRAFT RESCUE SQUAD AUXILIARY","% GLENDA RADER","10 MANOR DRIVE","STUARTS DRAFT","VA","24477-0000",0,3,3,1000,199603,1,15,995158000,5,1,202212,0,0,2,0,12,0,0,0,"E116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",541776597,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096",3284,3,9,1000,199102,1,16,0,5,1,202309,0,0,2,0,9,0,0,0,"E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",541776600,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096",3284,3,9,1000,199102,1,16,0,5,1,202309,0,0,2,0,9,0,0,0,"E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",541776602,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096",3284,3,9,1000,199102,1,16,0,5,1,202309,0,0,2,0,9,0,0,0,"E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",541777248,"ROCKINGHAM-AUGUSTA SEARCH AND RESCUE INC","","PO BOX 304","BRIDGEWATER","VA","22812-0304",0,3,3,1000,199601,1,15,994158000,1,1,202312,0,0,2,0,12,0,0,0,"E62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",541778670,"REGIONAL EMERGENCY MEDICAL SERVICES INC","% JOSEPH N MORGAN","143 THIRD STREET NW","PULASKI","VA","24301-4900",0,3,3,1000,199602,1,15,994158000,1,1,202206,3,1,2,0,6,98875,49,49,"E62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",541780640,"VEGETARIAN SOCIETY OF RICHMOND","% LOIS ANGELETTI","PO BOX 15451","RICHMOND","VA","23227-5451",0,3,3,1200,200206,1,15,0,1,1,202309,0,0,2,0,9,0,0,0,"E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
